"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
2,2020-01-02 07:27:19,2020-01-02 07:31:43,1,1.19,1,N,48,68,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:39:15,2020-01-02 07:44:45,1,0.83,1,N,100,161,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-02 07:56:38,2020-01-02 08:09:16,1,3.16,1,N,50,239,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-02 07:10:08,2020-01-02 07:19:12,1,2.23,1,N,87,231,1,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-02 07:30:52,2020-01-02 07:34:01,1,0.51,1,N,68,230,2,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-02 07:40:23,2020-01-02 07:54:19,1,2.78,1,N,100,140,1,12.0,0.0,0.5,1.0,0.0,0.3,16.3,2.5
1,2020-01-02 07:00:20,2020-01-02 07:16:13,0,7.7,1,N,52,233,1,22.5,2.5,0.5,3.87,0.0,0.3,29.67,2.5
2,2020-01-02 07:51:30,2020-01-02 07:56:01,1,1.55,1,N,146,141,1,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-02 07:52:25,2020-01-02 07:55:12,1,0.8,1,N,48,142,1,4.5,2.5,0.5,1.56,0.0,0.3,9.36,2.5
1,2020-01-02 07:57:38,2020-01-02 08:10:41,1,2.1,1,N,142,140,1,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
1,2020-01-02 07:46:38,2020-01-02 08:28:35,1,16.2,1,N,132,255,1,45.5,0.0,0.5,11.55,0.0,0.3,57.85,0.0
2,2020-01-02 07:35:02,2020-01-02 08:09:30,1,15.85,2,N,132,170,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 06:37:48,2020-01-02 06:52:21,1,9.05,1,N,141,138,1,25.0,0.0,0.5,6.0,6.12,0.3,40.42,2.5
2,2020-01-02 07:12:44,2020-01-02 07:25:46,1,3.75,1,N,107,262,1,13.0,0.0,0.5,1.5,0.0,0.3,17.8,2.5
2,2020-01-02 07:07:09,2020-01-02 07:13:58,2,1.48,1,N,48,162,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:39:53,2020-01-02 07:47:52,2,1.53,1,N,50,162,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
1,2020-01-02 07:28:30,2020-01-02 07:31:15,1,0.5,1,N,100,230,1,4.0,2.5,0.5,1.0,0.0,0.3,8.3,2.5
1,2020-01-02 07:37:54,2020-01-02 07:43:39,1,0.9,1,N,100,161,1,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
1,2020-01-02 07:48:54,2020-01-02 07:54:28,1,1.2,1,N,100,161,1,6.0,2.5,0.5,1.0,0.0,0.3,10.3,2.5
1,2020-01-02 07:53:40,2020-01-02 08:02:20,1,2.2,1,N,43,74,1,9.0,2.5,0.5,1.5,0.0,0.3,13.8,2.5
1,2020-01-02 07:36:25,2020-01-02 07:48:36,1,4.0,1,N,113,140,1,14.0,2.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2020-01-02 07:22:20,2020-01-02 07:31:30,2,2.4,1,N,90,162,1,10.0,2.5,0.5,2.0,0.0,0.3,15.3,2.5
2,2020-01-02 07:21:23,2020-01-02 07:28:23,1,2.03,1,N,13,90,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 07:57:57,2020-01-02 08:03:20,1,0.89,1,N,68,230,1,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
2,2020-01-02 07:47:57,2020-01-02 07:50:25,1,0.36,1,N,41,41,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
2,2020-01-02 07:08:34,2020-01-02 07:12:38,3,1.6,1,N,79,162,1,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:54:18,2020-01-02 08:00:33,3,2.11,1,N,4,170,1,8.0,0.0,0.5,1.5,0.0,0.3,12.8,2.5
1,2020-01-02 07:01:21,2020-01-02 07:42:00,2,21.6,1,N,132,33,2,59.5,0.0,0.5,0.0,0.0,0.3,60.3,0.0
1,2020-01-02 07:44:20,2020-01-02 07:58:23,1,6.7,1,N,33,161,2,19.5,2.5,0.5,0.0,0.0,0.3,22.8,2.5
2,2020-01-02 07:55:20,2020-01-02 08:36:14,1,15.2,1,N,132,7,1,44.5,0.0,0.5,5.0,0.0,0.3,50.3,0.0
1,2020-01-02 07:21:02,2020-01-02 07:31:14,2,2.6,1,N,142,236,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-02 07:54:37,2020-01-02 08:04:02,1,2.4,1,N,140,161,1,10.0,2.5,0.5,2.0,0.0,0.3,15.3,2.5
2,2020-01-02 07:50:00,2020-01-02 08:43:51,2,21.28,2,N,132,143,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
1,2020-01-02 07:37:23,2020-01-02 07:41:10,1,0.7,1,N,68,100,1,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
1,2020-01-02 07:43:22,2020-01-02 07:49:30,1,1.3,1,N,100,137,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:06:51,2020-01-02 07:34:25,1,11.72,1,N,132,177,1,34.5,0.0,0.5,0.0,0.0,0.3,35.3,0.0
2,2020-01-02 07:47:41,2020-01-02 08:39:24,2,18.6,2,N,132,230,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:54:35,2020-01-02 07:58:06,2,0.68,1,N,4,114,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1,2020-01-02 07:50:25,2020-01-02 07:54:43,1,1.0,1,N,141,229,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:38:51,2020-01-02 07:53:53,1,7.8,1,N,140,231,1,23.0,0.0,0.5,2.0,0.0,0.3,28.3,2.5
2,2020-01-02 06:59:01,2020-01-02 07:54:04,1,26.47,5,N,132,265,1,83.0,0.0,0.5,19.0,18.62,0.3,123.92,2.5
1,2020-01-02 07:51:24,2020-01-02 08:02:39,1,3.0,1,N,125,230,1,11.5,2.5,0.5,1.48,0.0,0.3,16.28,2.5
2,2020-01-02 07:43:18,2020-01-02 07:51:27,1,2.28,1,N,90,231,1,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
2,2020-01-02 07:52:10,2020-01-02 07:56:11,2,1.13,1,N,107,162,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:43:20,2020-01-02 07:54:31,2,4.77,1,N,132,130,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,0.0
2,2020-01-02 07:55:52,2020-01-02 08:28:58,2,13.8,2,N,28,114,1,52.0,0.0,0.5,10.0,6.12,0.3,71.42,2.5
2,2020-01-02 07:40:46,2020-01-02 07:45:29,1,1.12,1,N,50,230,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5
1,2020-01-02 07:10:36,2020-01-02 07:19:10,0,1.2,1,N,90,170,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-02 07:37:36,2020-01-02 07:43:21,0,1.1,1,N,137,137,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,2020-01-02 07:31:30,2020-01-02 07:41:28,1,4.3,1,N,88,107,1,14.5,2.5,0.5,3.55,0.0,0.3,21.35,2.5
1,2020-01-02 07:11:43,2020-01-02 07:58:52,1,18.5,2,N,132,48,1,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2,2020-01-02 07:12:45,2020-01-02 07:17:02,1,0.98,1,N,142,50,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:36:23,2020-01-02 07:48:56,1,1.92,1,N,48,140,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-02 07:50:07,2020-01-02 08:00:56,1,1.89,1,N,140,162,1,9.5,0.0,0.5,1.28,0.0,0.3,14.08,2.5
2,2020-01-02 07:46:44,2020-01-02 07:58:30,2,2.11,1,N,68,249,2,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-02 07:19:48,2020-01-02 08:06:50,2,19.17,2,N,132,41,2,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
2,2020-01-02 07:18:53,2020-01-02 07:21:55,1,0.74,1,N,48,50,1,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5
2,2020-01-02 07:24:32,2020-01-02 07:28:51,1,1.25,1,N,48,162,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-02 07:04:03,2020-01-02 07:08:08,1,1.32,1,N,90,230,1,6.0,0.0,0.5,1.7,0.0,0.3,11.0,2.5
2,2020-01-02 07:16:48,2020-01-02 07:19:24,1,0.4,1,N,48,246,2,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-02 07:28:31,2020-01-02 07:36:04,1,1.72,1,N,100,162,1,7.5,0.0,0.5,1.62,0.0,0.3,12.42,2.5
2,2020-01-02 07:55:03,2020-01-02 07:59:42,1,0.66,1,N,48,164,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-02 07:54:23,2020-01-02 08:11:39,1,7.3,1,N,141,261,1,23.0,2.5,0.5,5.0,0.0,0.3,31.3,2.5
2,2020-01-02 07:10:12,2020-01-02 07:26:57,2,4.81,1,N,113,226,1,16.5,0.0,0.5,2.97,0.0,0.3,22.77,2.5
1,2020-01-02 07:26:46,2020-01-02 07:27:47,1,0.4,1,N,50,143,2,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
1,2020-01-02 07:31:24,2020-01-02 07:38:21,1,1.4,1,N,143,230,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
1,2020-01-02 07:52:00,2020-01-02 07:53:38,1,0.2,1,N,100,100,2,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
2,2020-01-02 07:07:35,2020-01-02 07:46:37,1,12.25,1,N,132,181,1,37.5,0.0,0.5,7.66,0.0,0.3,45.96,0.0
1,2020-01-02 07:32:52,2020-01-02 07:43:04,1,1.6,1,N,68,79,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
1,2020-01-02 07:47:30,2020-01-02 07:53:24,1,1.3,1,N,107,144,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-02 07:57:40,2020-01-02 08:04:42,1,1.0,1,N,144,4,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:18:28,2020-01-02 07:21:44,1,0.59,1,N,143,142,1,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 07:45:23,2020-01-02 07:48:01,1,0.94,1,N,7,193,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,0.0
1,2020-01-02 07:34:46,2020-01-02 07:46:08,1,2.2,1,N,48,107,2,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-02 07:59:36,2020-01-02 08:06:04,1,1.0,1,N,100,161,1,6.0,2.5,0.5,1.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:21:39,2020-01-02 07:38:37,1,9.51,1,N,129,247,2,26.5,0.0,0.5,0.0,6.12,0.3,33.42,0.0
1,2020-01-02 07:15:36,2020-01-02 07:17:00,1,0.4,1,N,50,143,1,3.5,2.5,0.5,1.0,0.0,0.3,7.8,2.5
2,2020-01-02 07:06:57,2020-01-02 07:18:59,6,3.75,1,N,13,48,2,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
2,2020-01-02 07:26:04,2020-01-02 07:49:28,6,6.42,1,N,100,256,2,23.0,0.0,0.5,0.0,0.0,0.3,26.3,2.5
2,2020-01-02 07:03:55,2020-01-02 07:06:05,1,0.72,1,N,48,48,1,4.0,0.0,0.5,1.2,0.0,0.3,8.5,2.5
2,2020-01-02 07:07:14,2020-01-02 07:30:41,1,7.83,1,N,48,138,1,25.5,0.0,0.5,5.76,0.0,0.3,34.56,2.5
1,2020-01-02 07:01:57,2020-01-02 07:05:22,1,1.6,1,N,142,68,4,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:34:46,2020-01-02 07:50:57,1,8.16,1,N,141,231,1,24.5,0.0,0.5,2.2,0.0,0.3,30.0,2.5
1,2020-01-02 07:26:02,2020-01-02 07:34:22,1,1.4,1,N,143,230,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
2,2020-01-02 07:48:59,2020-01-02 07:52:47,1,1.0,1,N,141,263,1,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
1,2020-01-02 07:49:11,2020-01-02 07:54:41,2,0.9,1,N,75,75,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
1,2020-01-02 07:48:08,2020-01-02 07:55:36,1,2.6,1,N,137,140,1,9.0,2.5,0.5,2.2,0.0,0.3,14.5,2.5
2,2020-01-02 06:58:32,2020-01-02 07:15:45,2,9.71,1,N,132,95,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8,0.0
2,2020-01-02 07:43:15,2020-01-02 08:33:34,2,17.88,2,N,132,48,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 07:07:08,2020-01-02 07:12:36,1,1.33,1,N,48,233,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:44:21,2020-01-02 07:49:56,1,1.2,1,N,79,249,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-02 07:53:55,2020-01-02 07:57:05,1,0.72,1,N,25,33,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0
2,2020-01-02 07:31:45,2020-01-02 07:54:49,1,9.31,1,N,24,88,1,28.0,0.0,0.5,4.7,0.0,0.3,37.95,2.5
2,2020-01-02 07:30:23,2020-01-02 08:26:09,3,16.62,2,N,132,48,1,52.0,0.0,0.5,6.0,6.12,0.3,67.42,2.5
1,2020-01-02 07:48:35,2020-01-02 08:01:31,1,2.7,1,N,137,231,1,11.5,2.5,0.5,1.0,0.0,0.3,15.8,2.5
2,2020-01-02 07:21:20,2020-01-02 07:37:00,6,7.21,1,N,48,244,1,22.0,0.0,0.5,2.0,0.0,0.3,27.3,2.5
2,2020-01-02 07:58:23,2020-01-02 08:03:16,6,0.88,1,N,42,74,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-02 07:53:35,2020-01-02 08:41:59,1,13.06,1,N,132,188,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16,0.0
1,2020-01-02 07:24:42,2020-01-02 07:29:21,1,1.0,1,N,141,162,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 07:59:46,2020-01-02 08:08:36,1,2.1,1,Y,140,163,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
1,2020-01-02 07:25:45,2020-01-02 07:31:38,2,2.1,1,N,132,132,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,0.0
1,2020-01-02 07:33:51,2020-01-02 07:49:25,1,6.8,1,N,42,138,1,20.5,0.0,0.5,4.11,6.12,0.3,31.53,0.0
1,2020-01-02 07:07:01,2020-01-02 07:29:55,1,12.0,1,N,140,254,1,34.5,2.5,0.5,5.0,0.0,0.3,42.8,2.5
1,2020-01-02 07:58:07,2020-01-02 08:56:57,1,12.3,1,Y,132,37,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8,0.0
1,2020-01-02 07:05:04,2020-01-02 07:06:57,1,0.6,1,N,48,186,2,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-02 07:18:37,2020-01-02 07:58:55,1,15.5,1,N,132,80,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16,0.0
2,2020-01-02 07:44:45,2020-01-02 07:51:51,1,1.7,1,N,68,233,1,7.5,0.0,0.5,2.0,0.0,0.3,12.8,2.5
1,2020-01-02 07:56:51,2020-01-02 07:58:28,1,0.6,1,N,140,140,1,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5
2,2020-01-02 07:25:50,2020-01-02 07:34:35,1,1.94,1,N,137,161,1,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
2,2020-01-02 07:23:38,2020-01-02 07:33:00,1,2.23,1,N,79,230,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-02 07:01:36,2020-01-02 07:38:04,1,16.63,1,N,132,190,1,46.5,0.0,0.5,7.1,0.0,0.3,54.4,0.0
1,2020-01-02 07:21:39,2020-01-02 07:27:39,1,0.6,1,N,100,170,1,6.0,2.5,0.5,1.0,0.0,0.3,10.3,2.5
1,2020-01-02 07:41:40,2020-01-02 07:42:45,0,0.5,1,N,24,238,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
1,2020-01-02 07:50:31,2020-01-02 08:06:59,1,5.8,1,N,87,161,2,19.5,2.5,0.5,0.0,0.0,0.3,22.8,2.5
1,2020-01-02 07:14:36,2020-01-02 07:21:15,1,1.2,1,N,50,161,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-02 07:15:06,2020-01-02 07:33:57,1,6.1,1,N,75,47,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8,0.0
1,2020-01-02 07:59:44,2020-01-02 08:09:27,1,2.5,1,N,74,140,1,10.0,2.5,0.5,3.3,0.0,0.3,16.6,2.5
2,2020-01-02 07:44:38,2020-01-02 07:57:39,1,2.6,1,N,113,237,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
1,2020-01-02 07:27:58,2020-01-02 07:56:15,1,6.5,1,N,100,17,2,24.5,2.5,0.5,0.0,0.0,0.3,27.8,2.5
1,2020-01-02 07:57:38,2020-01-02 08:24:47,1,3.7,1,N,17,35,1,19.0,0.0,0.5,0.0,0.0,0.3,19.8,0.0
2,2020-01-02 07:23:07,2020-01-02 07:33:59,1,2.26,1,N,97,217,1,10.0,0.0,0.5,3.0,0.0,0.3,13.8,0.0
2,2020-01-02 07:03:30,2020-01-02 07:08:55,1,2.72,1,N,132,216,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0
2,2020-01-02 07:23:31,2020-01-02 08:09:58,2,17.02,2,N,132,79,1,52.0,0.0,0.5,9.21,6.12,0.3,70.63,2.5
2,2020-01-02 07:35:38,2020-01-02 07:46:54,1,2.59,1,N,143,75,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-02 07:48:01,2020-01-02 07:55:41,1,1.29,1,N,75,263,1,7.0,0.0,0.5,1.7,0.0,0.3,12.0,2.5
1,2020-01-02 07:49:16,2020-01-02 07:57:35,1,1.5,1,N,141,43,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1,2020-01-02 07:04:30,2020-01-02 07:32:57,1,13.2,1,N,132,83,1,36.5,0.0,0.5,5.0,0.0,0.3,42.3,0.0
1,2020-01-02 07:41:40,2020-01-02 07:48:29,1,1.7,1,N,107,161,1,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:18:12,2020-01-02 08:06:54,1,21.09,2,N,132,142,1,52.0,0.0,0.5,15.36,6.12,0.3,76.78,2.5
2,2020-01-02 07:39:01,2020-01-02 07:48:29,6,3.48,1,N,79,140,1,11.0,0.0,0.5,2.0,0.0,0.3,16.3,2.5
1,2020-01-02 07:29:27,2020-01-02 07:33:22,1,0.9,1,N,137,170,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 07:07:30,2020-01-02 07:19:58,1,3.69,1,N,90,140,1,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
1,2020-01-02 07:16:41,2020-01-02 07:20:19,1,1.0,1,N,50,68,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-02 07:51:40,2020-01-02 08:26:34,1,7.9,1,N,142,189,1,28.5,2.5,0.5,13.0,0.0,0.3,44.8,2.5
2,2020-01-02 07:53:36,2020-01-02 07:58:48,1,1.01,1,N,24,75,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0.0
1,2020-01-02 07:01:23,2020-01-02 07:15:13,0,9.0,1,N,107,138,1,25.0,2.5,0.5,10.3,6.12,0.3,44.72,2.5
2,2020-01-02 07:41:19,2020-01-02 07:49:20,1,1.54,1,N,50,162,1,8.0,0.0,0.5,1.5,0.0,0.3,12.8,2.5
2,2020-01-02 07:46:10,2020-01-02 08:34:25,1,17.15,2,N,132,158,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
1,2020-01-02 07:29:44,2020-01-02 07:39:05,1,1.7,1,N,50,164,1,8.5,3.0,0.5,1.2,0.0,0.3,13.5,2.5
2,2020-01-02 07:53:22,2020-01-02 08:19:59,1,19.27,4,N,132,265,1,78.5,0.0,0.5,19.82,0.0,0.3,99.12,0.0
2,2020-01-02 07:13:17,2020-01-02 08:01:09,1,23.25,1,N,132,195,1,65.0,0.0,0.5,13.16,0.0,0.3,78.96,0.0
2,2020-01-02 07:50:38,2020-01-02 07:53:43,1,0.61,1,N,90,68,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-02 07:08:22,2020-01-02 07:43:51,1,20.2,2,N,132,243,1,52.0,0.0,0.5,2.0,6.12,0.3,60.92,0.0
2,2020-01-02 07:22:35,2020-01-02 08:03:23,1,19.12,2,N,132,238,1,52.0,0.0,0.5,10.02,6.12,0.3,68.94,0.0
2,2020-01-02 07:01:38,2020-01-02 07:31:34,3,11.06,1,N,132,36,1,33.5,0.0,0.5,5.7,0.0,0.3,40.0,0.0
1,2020-01-02 07:29:55,2020-01-02 07:44:05,2,2.5,1,N,143,68,1,12.0,2.5,0.5,1.0,0.0,0.3,16.3,2.5
1,2020-01-02 07:49:06,2020-01-02 07:58:58,1,1.8,1,N,107,230,1,9.0,2.5,0.5,2.0,0.0,0.3,14.3,2.5
1,2020-01-02 07:32:22,2020-01-02 07:34:56,0,1.1,1,N,107,233,1,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
2,2020-01-02 07:36:36,2020-01-02 07:45:57,1,2.41,1,N,100,236,2,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-02 07:35:49,2020-01-02 07:41:49,0,0.9,1,N,68,170,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,2020-01-02 07:00:35,2020-01-02 07:09:36,1,2.0,1,N,48,107,1,9.0,2.5,0.5,1.2,0.0,0.3,13.5,2.5
1,2020-01-02 07:37:01,2020-01-02 07:38:27,1,0.6,1,N,137,162,1,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
2,2020-01-02 07:46:47,2020-01-02 07:51:12,1,0.58,1,N,48,161,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-02 07:58:00,2020-01-02 08:01:00,1,0.58,1,N,100,230,1,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
2,2020-01-02 07:43:33,2020-01-02 07:53:30,1,4.0,1,N,54,113,1,13.0,0.0,0.5,2.0,0.0,0.3,18.3,2.5
1,2020-01-02 07:58:56,2020-01-02 08:18:39,1,12.6,1,N,138,132,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,0.0
2,2020-01-02 07:48:58,2020-01-02 07:54:40,1,1.08,1,N,142,161,1,6.0,0.0,0.5,1.4,0.0,0.3,10.7,2.5
1,2020-01-02 07:58:38,2020-01-02 08:08:12,1,2.7,1,N,141,234,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-02 07:48:07,2020-01-02 08:11:26,1,10.5,1,N,142,138,1,31.0,2.5,0.5,8.05,6.12,0.3,48.47,2.5
1,2020-01-02 07:47:27,2020-01-02 08:14:52,1,4.4,1,N,76,188,1,20.5,0.0,0.5,0.0,0.0,0.3,21.3,0.0
1,2020-01-02 07:41:23,2020-01-02 07:49:08,1,2.2,1,N,75,142,1,9.0,2.5,0.5,0.62,0.0,0.3,12.92,2.5
1,2020-01-02 07:59:48,2020-01-02 08:14:18,1,4.1,1,N,24,161,1,15.0,2.5,0.5,3.65,0.0,0.3,21.95,2.5
2,2020-01-02 07:53:23,2020-01-02 07:55:30,6,0.54,1,N,90,246,2,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-02 07:58:03,2020-01-02 08:08:34,6,2.31,1,N,68,161,1,10.0,0.0,0.5,1.6,0.0,0.3,14.9,2.5
2,2020-01-02 07:22:13,2020-01-02 07:24:57,1,0.6,1,N,140,236,1,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
1,2020-01-02 07:37:47,2020-01-02 07:44:25,0,1.4,1,N,48,234,1,7.0,2.5,0.5,1.0,0.0,0.3,11.3,2.5
2,2020-01-02 07:26:53,2020-01-02 08:16:40,1,10.08,5,N,100,77,1,48.63,0.0,0.5,0.0,0.0,0.3,49.43,0.0
1,2020-01-02 07:15:25,2020-01-02 07:22:06,1,1.4,1,N,100,162,1,7.0,2.5,0.5,1.03,0.0,0.3,11.33,2.5
1,2020-01-02 07:39:42,2020-01-02 07:45:22,1,1.4,1,N,50,161,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-02 07:33:55,2020-01-02 07:38:37,1,0.8,1,N,90,246,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:06:38,2020-01-02 07:26:30,2,10.77,1,N,79,138,1,31.0,0.0,0.5,6.86,0.0,0.3,46.11,2.5
1,2020-01-02 07:55:47,2020-01-02 07:59:54,1,0.9,1,N,141,236,1,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-02 07:33:57,2020-01-02 07:38:23,1,1.2,1,N,100,230,1,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-02 07:47:34,2020-01-02 07:50:57,1,1.6,1,N,100,50,1,7.0,2.5,0.5,1.0,0.0,0.3,11.3,2.5
1,2020-01-02 07:59:28,2020-01-02 08:13:31,1,5.0,1,N,48,79,1,18.0,2.5,0.5,0.5,0.0,0.3,21.8,2.5
2,2020-01-02 07:12:04,2020-01-02 07:25:40,1,3.67,1,N,79,87,1,13.5,0.0,0.5,2.0,0.0,0.3,18.8,2.5
2,2020-01-02 07:26:28,2020-01-02 07:31:52,2,2.39,1,N,79,229,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 07:40:18,2020-01-02 07:48:51,2,2.01,1,N,137,237,1,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
2,2020-01-02 07:45:56,2020-01-02 07:56:00,2,2.96,1,N,87,65,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-02 07:03:27,2020-01-02 07:04:21,4,0.0,5,N,132,132,1,140.0,0.0,0.0,28.06,0.0,0.3,168.36,0.0
2,2020-01-02 07:33:20,2020-01-02 07:48:31,1,7.29,1,N,65,140,1,21.5,0.0,0.5,3.0,0.0,0.3,27.8,2.5
2,2020-01-02 07:52:13,2020-01-02 08:42:20,2,22.26,2,N,132,13,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
